symbol,imbalance,diff,volume,target
ETHUSDT,0.996961,-0.000055,0.000000,2742.155000,2741.865000,-0.010576
BTCUSDT,-0.082980,0.000016,0.000000,82700.015000,82699.815000,-0.000242
ETHUSDT,-0.158229,0.000079,0.000000,2742.245000,2741.185000,-0.038654
BTCUSDT,0.097748,-0.000015,0.000000,82700.015000,82702.315000,0.002781
ETHUSDT,0.808355,-0.004497,0.000000,2742.245000,2741.755000,-0.017869
BTCUSDT,-0.902762,-0.000020,0.000000,82690.105000,82705.025000,0.018043
ETHUSDT,-0.421681,-0.089148,0.000000,2741.915000,2741.755000,-0.005835
BTCUSDT,-0.100963,0.106849,0.000000,82690.105000,82711.205000,0.025517
ETHUSDT,-0.883565,-0.000126,0.000000,2742.315000,2741.895000,-0.015316
BTCUSDT,0.095874,-0.251565,0.000000,82702.225000,82719.765000,0.021209
ETHUSDT,0.515844,-0.005354,0.000000,2743.505000,2742.035000,-0.053581
BTCUSDT,0.017327,0.000019,0.000000,82738.795000,82697.015000,-0.050496
ETHUSDT,-0.696207,-0.000026,0.000000,2742.895000,2741.965000,-0.033906
BTCUSDT,0.446145,0.000013,0.000000,82693.825000,82708.595000,0.017861
ETHUSDT,-0.110405,-0.001389,0.000000,2741.865000,2741.975000,0.004012
BTCUSDT,-0.657977,-0.086274,0.000000,82713.835000,82708.595000,-0.006335
ETHUSDT,0.395619,0.000057,0.000000,2741.875000,2741.495000,-0.013859
BTCUSDT,0.914094,0.000083,0.000000,82694.725000,82697.025000,0.002781
ETHUSDT,-0.568046,0.000108,0.000000,2741.875000,2741.305000,-0.020789
BTCUSDT,0.972219,-0.000023,0.000000,82694.735000,82697.025000,0.002769
ETHUSDT,0.812410,-0.007698,0.000000,2741.975000,2741.185000,-0.028811
BTCUSDT,0.998899,-0.000709,0.000000,82698.595000,82697.025000,-0.001898
ETHUSDT,-0.396786,-0.000397,0.000000,2742.265000,2740.865000,-0.051053
BTCUSDT,0.127836,-0.007833,0.000000,82705.435000,82692.295000,-0.015888
ETHUSDT,-0.895263,0.000627,0.000000,2741.865000,2740.795000,-0.039025
